run_id	workflow	created_at	event	kind	failed_checks	fail_rows	digest
29747204754	DB	2026-07-20T13:39:43Z	schedule	guard-trip	det_master+det_old+db	DET_MASTER:debian_12 debian-security-tracker-salsa 4280 4528 248 0 5.8% 5.0% ;; DET_OLD:debian_12 debian-security-tracker-salsa 4280 4528 248 0 5.8% 5.0% ;; DB:suse.linux.enterprise:16 suse-oval 212.9% 0.0% 10.0% ;; DB:cpe cisco-json 15.2% 0.0% 10.0%	sha256:e3ea773cc6e021f7382cc4b6ee9222f43a963fdff834aea7adcf2c64c22dee00
29748836444	DB(Nightly)	2026-07-20T14:01:59Z	schedule	guard-trip	det_master+det_old+db	DET_MASTER:debian_12 debian-security-tracker-salsa 4280 4528 248 0 5.8% 5.0% ;; DET_OLD:debian_12 debian-security-tracker-salsa 4280 4528 248 0 5.8% 5.0% ;; DB:suse.linux.enterprise:16 suse-oval 212.9% 0.0% 10.0% ;; DB:cpe cisco-json 15.2% 0.0% 10.0%	sha256:ca8e67f3e91a6fa06596efa473724ac77139d089f7bd114d381b6b155a549a6d
29771441927	DB	2026-07-20T19:18:29Z	schedule	guard-trip	det_master+det_old+db	DET_MASTER:debian_12 debian-security-tracker-salsa 4280 4520 240 0 5.6% 5.0% ;; DET_OLD:debian_12 debian-security-tracker-salsa 4280 4520 240 0 5.6% 5.0% ;; DB:suse.linux.enterprise:16 suse-oval 212.9% 0.0% 10.0% ;; DB:cpe cisco-json 15.2% 0.0% 10.0%	sha256:e2c7633122964b305fe2410207014c327d0f0e828ec95449142a79950b5de54e
29773000583	DB(Nightly)	2026-07-20T19:41:16Z	schedule	guard-trip	det_master+det_old+db	DET_MASTER:debian_12 debian-security-tracker-salsa 4280 4520 240 0 5.6% 5.0% ;; DET_OLD:debian_12 debian-security-tracker-salsa 4280 4520 240 0 5.6% 5.0% ;; DB:suse.linux.enterprise:16 suse-oval 212.9% 0.0% 10.0% ;; DB:cpe cisco-json 15.2% 0.0% 10.0%	sha256:89c635a87923a8bd78793aeba18298f24c5f3a79749a4de1db851afecb15a237
29882532080	DB	2026-07-22T01:14:00Z	schedule	guard-trip	det_master	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 22 67 45 0 204.5% 5.0% ;; DET_MASTER:cpe_kernel vulncheck-nist-nvd2 1000 1184 184 0 18.4% 5.0%	sha256:fce6955477585da6b7e40976c5c127ba7f387e7e606ae8e93c3a4a3b7504b81a
29886026482	DB(Nightly)	2026-07-22T02:30:59Z	schedule	guard-trip	det_master	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 22 67 45 0 204.5% 5.0% ;; DET_MASTER:cpe_kernel vulncheck-nist-nvd2 1000 1184 184 0 18.4% 5.0%	sha256:72c6d7d71413fd3a5e84c2469e100e332a88b9e90d3f811f3db45c4e92a06365
29902385308	DB	2026-07-22T08:01:35Z	schedule	guard-trip	det_master	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 67 22 0 45 67.2% 5.0%	sha256:f83aa294db3218ff93c6f5d7bad8b2daaebb84ccbce734f55fb118d7813949dd
29903945200	DB(Nightly)	2026-07-22T08:25:37Z	schedule	guard-trip	det_master	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 67 22 0 45 67.2% 5.0%	sha256:00be96c6f0ea2b9381c680b3a1a6baf805e58ea179f1068765819c358933d6e5
29922904984	DB	2026-07-22T13:12:54Z	schedule	guard-trip	det_master	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 67 22 0 45 67.2% 5.0%	sha256:6844e4b88e1de43a93cf8fa114076a8bb9d1aef8c0f935d79e1e35b192c45dcf
29925591140	DB(Nightly)	2026-07-22T13:48:38Z	schedule	guard-trip	det_master	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 67 22 0 45 67.2% 5.0%	sha256:720fcbf5672f2e456dcbcbec4c11b3adc54758d11e6ca5cc38a09af2f44a10f9
29948486582	DB	2026-07-22T18:51:16Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 67 22 0 45 67.2% 5.0% ;; DB:redhat:9 redhat-vex 10.3% 0.0% 10.0%	sha256:5a4d2a2f4abef9c4cab9c8a792560c58c6f6fb1ae9e1a0aeee959a5edc290422
29950167821	DB(Nightly)	2026-07-22T19:15:01Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_cisco vulncheck-nist-nvd2 67 22 0 45 67.2% 5.0% ;; DB:redhat:9 redhat-vex 10.3% 0.0% 10.0%	sha256:9d3ec3fc6e3df6dabddba61ad375574c704411a5750d3d82e4dd0b38225907db
30061897399	DB(Nightly)	2026-07-24T02:32:33Z	schedule	guard-trip	db	DB:fedora:45 fedora-api 269.6% 0.0% 50.0%	sha256:f881825cd64d977881dc77d0b439025bd03357731d7e64b5a90dbf3877b71d51
30077405039	DB	2026-07-24T08:00:42Z	schedule	guard-trip	db	DB:fedora:45 fedora-api 273.0% 0.0% 50.0%	sha256:17609d4fbab3907c095920dd68891f76a6543a2309dcb944e05e402f48ebcc16
30078805717	DB(Nightly)	2026-07-24T08:24:21Z	schedule	guard-trip	db	DB:fedora:45 fedora-api 273.0% 0.0% 50.0%	sha256:612ae8d30ab11feff6d97eb0204c2e571e5c0385453a1799da128be434a5ba67
30095766295	DB	2026-07-24T13:09:17Z	schedule	guard-trip	db	DB:fedora:45 fedora-api 273.0% 0.0% 50.0%	sha256:c5ffa21741dcc850b277a23f4d39a91638f6b6eb25843e7325ff63069df718a7
30097854422	DB(Nightly)	2026-07-24T13:40:55Z	schedule	guard-trip	db	DB:fedora:45 fedora-api 273.0% 0.0% 50.0%	sha256:5cd394900a0cfc1832eaf23c97298a5574e5db5eded230cba7c753ba1e072e80
30119497662	DB	2026-07-24T19:06:00Z	schedule	guard-trip	db	DB:fedora:45 fedora-api 273.2% 0.0% 50.0%	sha256:2ff260d34d639476143b95ef5e900d2cea75e3d4a5199787105b690c2f193eee
30120454046	DB(Nightly)	2026-07-24T19:22:21Z	schedule	guard-trip	db	DB:fedora:45 fedora-api 273.2% 0.0% 50.0%	sha256:61ea171a5608f27197a28f0b4a85ec514c00e5cac26c06bf34c58b541e02536a
30138196528	DB	2026-07-25T01:17:43Z	schedule	guard-trip	db	DB:fedora:45 fedora-api 273.2% 0.0% 50.0%	sha256:ca915e9952092cc20d312b9269a7755ab2456791d9e224206c18742e63b4ac53
30140565706	DB(Nightly)	2026-07-25T02:30:39Z	schedule	guard-trip	db	DB:fedora:45 fedora-api 273.2% 0.0% 50.0%	sha256:0138a785abcee9a6ee0dfbb9f9cb5f42107ed2562ea5207d08b97a1e74716727
30149861855	DB	2026-07-25T07:44:52Z	schedule	guard-trip	db	DB:fedora:45 fedora-api 273.2% 0.0% 50.0%	sha256:06a680befdde9957acd88c87c43bda0a4ad54daf30751c65c474d878d2975a27
30150418752	DB(Nightly)	2026-07-25T08:03:19Z	schedule	guard-trip	db	DB:fedora:45 fedora-api 273.2% 0.0% 50.0%	sha256:566853946becd848c378a42e2703f3885b0ea60fc265eab617f8b35f6ca41eb0
30159576384	DB(Nightly)	2026-07-25T13:21:30Z	schedule	build-fail			
30170881326	DB(Nightly)	2026-07-25T19:04:10Z	schedule	guard-trip	db	DB:cpe cisco-json 10.9% 0.0% 10.0%	sha256:44e9b5819ba554f6f26490b87b6c7156f6390fb51a263b6c7a79842451a72bdf
30184876462	DB(Nightly)	2026-07-26T02:38:20Z	schedule	guard-trip	db	DB:cpe cisco-json 10.9% 0.0% 10.0%	sha256:d2c8e3ffc83871c41418ad6ef26d8b4bbb2ecccdd662b0034f6ab1cf9950ac8e
30193804136	DB	2026-07-26T08:00:06Z	schedule	guard-trip	det_master	DET_MASTER:cpe_kernel vulncheck-nist-nvd2 1170 1317 147 0 12.6% 5.0%	sha256:0fd527462ec6848117efeeaf919430fd0a703e8d023988e1c40a660c211a26d7
30194537380	DB(Nightly)	2026-07-26T08:23:29Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_kernel vulncheck-nist-nvd2 1149 1317 181 13 16.9% 5.0% ;; DB:cpe cisco-json 10.9% 0.0% 10.0%	sha256:200cc83663a04092dccc42fc314fe9c75a18e2a655f51eb52dc5201358ca4fd9
30202806167	DB	2026-07-26T12:48:59Z	schedule	guard-trip	det_master	DET_MASTER:cpe_kernel vulncheck-nist-nvd2 1170 1317 147 0 12.6% 5.0%	sha256:0fb24eb4eb8c0d2a250ce4d000945f76756082f17ebde9d81b025401e19e04ba
30203744002	DB(Nightly)	2026-07-26T13:17:25Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_kernel vulncheck-nist-nvd2 1149 1317 181 13 16.9% 5.0% ;; DB:cpe cisco-json 10.9% 0.0% 10.0%	sha256:2f5d5dd21db65ac083571abc51fb415e4debdf0004b9521c0a0853427da37511
30216168106	DB(Nightly)	2026-07-26T19:06:52Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_kernel vulncheck-nist-nvd2 1149 1317 181 13 16.9% 5.0% ;; DB:cpe cisco-json 10.9% 0.0% 10.0%	sha256:39516634a7c1c5f4da2ede69d4d4906a429902ed2d2e74483ecdab65bc40a51c
30232992911	DB(Nightly)	2026-07-27T02:46:52Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_kernel vulncheck-nist-nvd2 1149 1317 181 13 16.9% 5.0% ;; DB:cpe cisco-json 15.8% 0.0% 10.0%	sha256:5a2704634d63ff6e3af7cd5ae5ab73d9fdd720bb40070d02fb8b1f525d3b3c8d
30255496523	DB(Nightly)	2026-07-27T09:48:41Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_kernel vulncheck-nist-nvd2 1149 1319 183 13 17.1% 5.0% ;; DB:cpe cisco-json 15.8% 0.0% 10.0%	sha256:dcf42068a6ab561d5319ac5cbdee8544e5e998477c231afe3fa82aec79afbc55
30275306321	DB(Nightly)	2026-07-27T14:29:15Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_kernel vulncheck-nist-nvd2 1149 1319 183 13 17.1% 5.0% ;; DB:cpe cisco-json 15.8% 0.0% 10.0%	sha256:044e5ef4700d95c9b41dcf4d768805a422e6324dfe2fd15271c689edcbaf47e5
30298076782	DB(Nightly)	2026-07-27T19:24:08Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_kernel vulncheck-nist-nvd2 1149 1319 183 13 17.1% 5.0% ;; DB:cpe cisco-json 15.8% 0.0% 10.0%	sha256:f0b16f22c4d9abf8ba45cd7ee5a9374f7a41e02f7feb632dd30fe139eb95f66e
30323059853	DB(Nightly)	2026-07-28T02:25:28Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_kernel vulncheck-nist-nvd2 1149 1316 180 13 16.8% 5.0% ;; DB:cpe cisco-json 16.3% 0.0% 10.0%	sha256:6b1ca7b19093f214bd7542c0d897a6bd1c7253a8d97e98408d615c044e128a93
30342649037	DB(Nightly)	2026-07-28T08:30:19Z	schedule	guard-trip	det_master+db	DET_MASTER:cpe_kernel vulncheck-nist-nvd2 1149 1316 180 13 16.8% 5.0% ;; DB:cpe cisco-json 16.3% 0.0% 10.0%	sha256:f059337cf8288baae1f73e847d7323fe8b9729824cd74f437134fa2671d76b51
30366382258	DB(Nightly)	2026-07-28T14:02:20Z	schedule	guard-trip	det_master+det_old+db	DET_MASTER:cpe_kernel vulncheck-nist-nvd2 1149 1322 186 13 17.3% 5.0% ;; DET_MASTER:debian_12 debian-security-tracker-salsa 4564 4797 235 2 5.2% 5.0% ;; DET_OLD:debian_12 debian-security-tracker-salsa 4564 4797 235 2 5.2% 5.0% ;; DB:cpe cisco-json 16.3% 0.0% 10.0%	sha256:8d8becf8eaaaf0324f6b546267065227364e60012e222460fc8fc6cc54b172ed
30391488230	DB(Nightly)	2026-07-28T19:20:08Z	schedule	guard-trip	det_master+det_old+db	DET_MASTER:cpe_kernel vulncheck-nist-nvd2 1149 1322 186 13 17.3% 5.0% ;; DET_MASTER:debian_12 debian-security-tracker-salsa 4564 4797 235 2 5.2% 5.0% ;; DET_OLD:debian_12 debian-security-tracker-salsa 4564 4797 235 2 5.2% 5.0% ;; DB:cpe cisco-json 16.3% 0.0% 10.0%	sha256:44fb64511c450a9feb3279dd4e77330dd1f849d1c49743bfec3b4c1959d227c0
30616220730	DB	2026-07-31T08:25:02Z	schedule	other-fail			
30617502603	DB(Nightly)	2026-07-31T08:46:36Z	schedule	guard-trip	det_master	DET_MASTER:cpe_fortinet fortinet-csaf 37 40 3 0 8.1% 5.0%	sha256:22de5d92236695ee4d8a1f5f8c84ebe44441148997b453a874902b7d93b9bb72
30636854636	DB(Nightly)	2026-07-31T14:01:34Z	schedule	guard-trip	det_master	DET_MASTER:cpe_fortinet fortinet-csaf 37 40 3 0 8.1% 5.0%	sha256:7a7fd42fbb67b55af8d70ba3c76a7e8ae6533b0277c68eb33a29419b7afa258a
30657433725	DB	2026-07-31T19:00:34Z	schedule	other-fail			
30658784499	DB(Nightly)	2026-07-31T19:21:34Z	schedule	guard-trip	det_master	DET_MASTER:cpe_fortinet fortinet-csaf 37 40 3 0 8.1% 5.0%	sha256:697769eab6ac6a0e3cb036f8c3a14bc30082906c433d5e23d1c28b820d3dfc0d
30677761410	DB	2026-08-01T01:22:15Z	schedule	build-fail			
30680429673	DB(Nightly)	2026-08-01T02:39:09Z	schedule	guard-trip	det_master	DET_MASTER:cpe_fortinet fortinet-csaf 37 40 3 0 8.1% 5.0%	sha256:85d101f07c932a253b81f620b4944f029aa255204b6f76ccb71ebc53ac27c147
30690685532	DB	2026-08-01T07:54:49Z	schedule	other-fail			
30691470966	DB(Nightly)	2026-08-01T08:17:24Z	schedule	guard-trip	det_master	DET_MASTER:cpe_fortinet fortinet-csaf 37 40 3 0 8.1% 5.0%	sha256:b5cd7f99d7f8b4b27c5bd5403bc41225846fe650a07fbe48d87d8e4836d9e6e5
30700324555	DB	2026-08-01T12:45:00Z	schedule	guard-trip	det_master	DET_MASTER:windows_11_21h2 microsoft-cvrf 1484 1868 384 0 25.9% 10.0% ;; DET_MASTER:windows_11_22h2 microsoft-cvrf 1510 1894 384 0 25.4% 10.0% ;; DET_MASTER:windows_10_20h2 microsoft-cvrf 1729 2113 384 0 22.2% 10.0% ;; DET_MASTER:windows_11_23h2 microsoft-cvrf 1868 2252 384 0 20.6% 20.0% ;; DET_MASTER:windows_10_21h1 microsoft-cvrf 3332 3716 384 0 11.5% 10.0% ;; DET_MASTER:windows_10_22h2 microsoft-cvrf 3630 4014 384 0 10.6% 10.0% ;; DET_MASTER:cpe_fortinet fortinet-csaf 37 40 3 0 8.1% 5.0%	sha256:e4357ed7d10dd8ae9b8d005aef5aaa322488057b3b2a8c9bd1385096172f518d
30701380739	DB(Nightly)	2026-08-01T13:16:05Z	schedule	guard-trip	det_master	DET_MASTER:windows_11_21h2 microsoft-cvrf 1484 1868 384 0 25.9% 10.0% ;; DET_MASTER:windows_11_22h2 microsoft-cvrf 1510 1894 384 0 25.4% 10.0% ;; DET_MASTER:windows_10_20h2 microsoft-cvrf 1729 2113 384 0 22.2% 10.0% ;; DET_MASTER:windows_11_23h2 microsoft-cvrf 1868 2252 384 0 20.6% 20.0% ;; DET_MASTER:windows_10_21h1 microsoft-cvrf 3332 3716 384 0 11.5% 10.0% ;; DET_MASTER:windows_10_22h2 microsoft-cvrf 3630 4014 384 0 10.6% 10.0% ;; DET_MASTER:cpe_fortinet fortinet-csaf 37 40 3 0 8.1% 5.0%	sha256:942507f7ee895b6e2a5b1c72e6c9f8e1511aa58054c7deec4c5c4b95c38fb026
30713264129	DB	2026-08-01T18:45:46Z	schedule	guard-trip	det_master	DET_MASTER:windows_11_21h2 microsoft-cvrf 1484 1868 384 0 25.9% 10.0% ;; DET_MASTER:windows_11_22h2 microsoft-cvrf 1510 1894 384 0 25.4% 10.0% ;; DET_MASTER:windows_10_20h2 microsoft-cvrf 1729 2113 384 0 22.2% 10.0% ;; DET_MASTER:windows_11_23h2 microsoft-cvrf 1868 2252 384 0 20.6% 20.0% ;; DET_MASTER:windows_10_21h1 microsoft-cvrf 3332 3716 384 0 11.5% 10.0% ;; DET_MASTER:windows_10_22h2 microsoft-cvrf 3630 4014 384 0 10.6% 10.0% ;; DET_MASTER:cpe_fortinet fortinet-csaf 37 40 3 0 8.1% 5.0%	sha256:1404bd89de413de7c7266ab9905c6306f51484e9b720f1cdfc24837b0747a1f4
30713984434	DB(Nightly)	2026-08-01T19:04:54Z	schedule	guard-trip	det_master	DET_MASTER:windows_11_21h2 microsoft-cvrf 1484 1868 384 0 25.9% 10.0% ;; DET_MASTER:windows_11_22h2 microsoft-cvrf 1510 1894 384 0 25.4% 10.0% ;; DET_MASTER:windows_10_20h2 microsoft-cvrf 1729 2113 384 0 22.2% 10.0% ;; DET_MASTER:windows_11_23h2 microsoft-cvrf 1868 2252 384 0 20.6% 20.0% ;; DET_MASTER:windows_10_21h1 microsoft-cvrf 3332 3716 384 0 11.5% 10.0% ;; DET_MASTER:windows_10_22h2 microsoft-cvrf 3630 4014 384 0 10.6% 10.0% ;; DET_MASTER:cpe_fortinet fortinet-csaf 37 40 3 0 8.1% 5.0%	sha256:53faf7298304a436f2f116f5320fbfec42cd77445469d23542b3a2348396f9d5
30726868791	DB	2026-08-02T01:20:07Z	schedule	guard-trip	det_master+db	DET_MASTER:windows_11_21h2 microsoft-cvrf 1484 1868 384 0 25.9% 10.0% ;; DET_MASTER:windows_11_22h2 microsoft-cvrf 1510 1894 384 0 25.4% 10.0% ;; DET_MASTER:windows_10_20h2 microsoft-cvrf 1729 2113 384 0 22.2% 10.0% ;; DET_MASTER:windows_11_23h2 microsoft-cvrf 1868 2252 384 0 20.6% 20.0% ;; DET_MASTER:windows_10_21h1 microsoft-cvrf 3332 3716 384 0 11.5% 10.0% ;; DET_MASTER:windows_10_22h2 microsoft-cvrf 3630 4014 384 0 10.6% 10.0% ;; DET_MASTER:cpe_fortinet fortinet-csaf 37 40 3 0 8.1% 5.0% ;; DB:cpe cisco-json 10.6% 0.0% 10.0%	sha256:b1b2daa2579c48dc12abcd9196198834607b37336d0b9ac82979a9174b707120
30729191299	DB(Nightly)	2026-08-02T02:37:39Z	schedule	guard-trip	det_master+db	DET_MASTER:windows_11_21h2 microsoft-cvrf 1484 1868 384 0 25.9% 10.0% ;; DET_MASTER:windows_11_22h2 microsoft-cvrf 1510 1894 384 0 25.4% 10.0% ;; DET_MASTER:windows_10_20h2 microsoft-cvrf 1729 2113 384 0 22.2% 10.0% ;; DET_MASTER:windows_11_23h2 microsoft-cvrf 1868 2252 384 0 20.6% 20.0% ;; DET_MASTER:windows_10_21h1 microsoft-cvrf 3332 3716 384 0 11.5% 10.0% ;; DET_MASTER:windows_10_22h2 microsoft-cvrf 3630 4014 384 0 10.6% 10.0% ;; DET_MASTER:cpe_fortinet fortinet-csaf 37 40 3 0 8.1% 5.0% ;; DB:cpe cisco-json 10.6% 0.0% 10.0%	sha256:3e824982a49e478a3c132b2f4be1deddfea8314e6eb420e9ffabc7d73de0b55f
30738787761	DB	2026-08-02T07:56:42Z	schedule	guard-trip	det_master+db	DET_MASTER:windows_11_21h2 microsoft-cvrf 1484 1868 384 0 25.9% 10.0% ;; DET_MASTER:windows_11_22h2 microsoft-cvrf 1510 1894 384 0 25.4% 10.0% ;; DET_MASTER:windows_10_20h2 microsoft-cvrf 1729 2113 384 0 22.2% 10.0% ;; DET_MASTER:windows_11_23h2 microsoft-cvrf 1868 2252 384 0 20.6% 20.0% ;; DET_MASTER:windows_10_21h1 microsoft-cvrf 3332 3716 384 0 11.5% 10.0% ;; DET_MASTER:windows_10_22h2 microsoft-cvrf 3630 4014 384 0 10.6% 10.0% ;; DET_MASTER:cpe_fortinet fortinet-csaf 37 40 3 0 8.1% 5.0% ;; DB:cpe cisco-json 10.6% 0.0% 10.0%	sha256:b258171a77aba5c69702dfccb421dc1bf510a9993937b88fa69c27e363ba101a
30739615774	DB(Nightly)	2026-08-02T08:21:20Z	schedule	guard-trip	det_master+db	DET_MASTER:windows_11_21h2 microsoft-cvrf 1484 1868 384 0 25.9% 10.0% ;; DET_MASTER:windows_11_22h2 microsoft-cvrf 1510 1894 384 0 25.4% 10.0% ;; DET_MASTER:windows_10_20h2 microsoft-cvrf 1729 2113 384 0 22.2% 10.0% ;; DET_MASTER:windows_11_23h2 microsoft-cvrf 1868 2252 384 0 20.6% 20.0% ;; DET_MASTER:windows_10_21h1 microsoft-cvrf 3332 3716 384 0 11.5% 10.0% ;; DET_MASTER:windows_10_22h2 microsoft-cvrf 3630 4014 384 0 10.6% 10.0% ;; DET_MASTER:cpe_fortinet fortinet-csaf 37 40 3 0 8.1% 5.0% ;; DB:cpe cisco-json 10.6% 0.0% 10.0%	sha256:b3642774f71051aded82c69d83ddc9f0960b8d8d2fc5e918122aacf83cb62e6a
30748581421	DB	2026-08-02T12:48:01Z	schedule	guard-trip	det_master+db	DET_MASTER:windows_11_21h2 microsoft-cvrf 1484 1868 384 0 25.9% 10.0% ;; DET_MASTER:windows_11_22h2 microsoft-cvrf 1510 1894 384 0 25.4% 10.0% ;; DET_MASTER:windows_10_20h2 microsoft-cvrf 1729 2113 384 0 22.2% 10.0% ;; DET_MASTER:windows_11_23h2 microsoft-cvrf 1868 2252 384 0 20.6% 20.0% ;; DET_MASTER:windows_10_21h1 microsoft-cvrf 3332 3716 384 0 11.5% 10.0% ;; DET_MASTER:windows_10_22h2 microsoft-cvrf 3630 4014 384 0 10.6% 10.0% ;; DET_MASTER:cpe_fortinet fortinet-csaf 37 40 3 0 8.1% 5.0% ;; DB:cpe cisco-json 10.6% 0.0% 10.0%	sha256:4993a07a773493ebbe36d57527d0f4987df5b069670a31705dbf1844230ab618
30749582672	DB(Nightly)	2026-08-02T13:16:31Z	schedule	guard-trip	det_master+db	DET_MASTER:windows_11_21h2 microsoft-cvrf 1484 1868 384 0 25.9% 10.0% ;; DET_MASTER:windows_11_22h2 microsoft-cvrf 1510 1894 384 0 25.4% 10.0% ;; DET_MASTER:windows_10_20h2 microsoft-cvrf 1729 2113 384 0 22.2% 10.0% ;; DET_MASTER:windows_11_23h2 microsoft-cvrf 1868 2252 384 0 20.6% 20.0% ;; DET_MASTER:windows_10_21h1 microsoft-cvrf 3332 3716 384 0 11.5% 10.0% ;; DET_MASTER:windows_10_22h2 microsoft-cvrf 3630 4014 384 0 10.6% 10.0% ;; DET_MASTER:cpe_fortinet fortinet-csaf 37 40 3 0 8.1% 5.0% ;; DB:cpe cisco-json 10.6% 0.0% 10.0%	sha256:94a1c628c0ad9c3ba2fde8f93ff5f5097f97448e16fb6c2d4c6448ffc7f30e8b
30762636889	DB(Nightly)	2026-08-02T19:06:40Z	schedule	guard-trip	det_master+db	DET_MASTER:windows_11_21h2 microsoft-cvrf 1484 1868 384 0 25.9% 10.0% ;; DET_MASTER:windows_11_22h2 microsoft-cvrf 1510 1894 384 0 25.4% 10.0% ;; DET_MASTER:windows_10_20h2 microsoft-cvrf 1729 2113 384 0 22.2% 10.0% ;; DET_MASTER:windows_11_23h2 microsoft-cvrf 1868 2252 384 0 20.6% 20.0% ;; DET_MASTER:windows_10_21h1 microsoft-cvrf 3332 3716 384 0 11.5% 10.0% ;; DET_MASTER:windows_10_22h2 microsoft-cvrf 3630 4014 384 0 10.6% 10.0% ;; DET_MASTER:cpe_fortinet fortinet-csaf 37 40 3 0 8.1% 5.0% ;; DB:cpe cisco-json 10.6% 0.0% 10.0%	sha256:a8726500af754fd8a63ccf033d5f2a2ef2e807ebf66844af35a4a88fb27f304f
30776642418	DB	2026-08-03T01:20:31Z	schedule	guard-trip	det_master+db	DET_MASTER:windows_11_21h2 microsoft-cvrf 1484 1868 384 0 25.9% 10.0% ;; DET_MASTER:windows_11_22h2 microsoft-cvrf 1510 1894 384 0 25.4% 10.0% ;; DET_MASTER:windows_10_20h2 microsoft-cvrf 1729 2113 384 0 22.2% 10.0% ;; DET_MASTER:windows_11_23h2 microsoft-cvrf 1868 2252 384 0 20.6% 20.0% ;; DET_MASTER:windows_10_21h1 microsoft-cvrf 3332 3716 384 0 11.5% 10.0% ;; DET_MASTER:windows_10_22h2 microsoft-cvrf 3630 4014 384 0 10.6% 10.0% ;; DET_MASTER:cpe_fortinet fortinet-csaf 37 40 3 0 8.1% 5.0% ;; DB:cpe cisco-json 10.6% 0.0% 10.0%	sha256:a70af63ba93820056c31357febed4c583a726f7992891f261fff743619d1fc7e
30942280108	DB	2026-08-04T19:13:25Z	schedule	guard-trip	det_master+det_old+db	DET_MASTER:opensuse_leap_16 suse-oval 2163 2480 319 2 14.8% 5.0% ;; DET_MASTER:opensuse_leap_16_kernel-default-base suse-oval 2045 2332 289 2 14.2% 5.0% ;; DET_OLD:opensuse_leap_16 suse-oval 2163 2480 319 2 14.8% 5.0% ;; DET_OLD:opensuse_leap_16_kernel-default-base suse-oval 2045 2332 289 2 14.2% 5.0% ;; DB:opensuse.leap:16.0 suse-oval 16.1% 0.0% 10.0%	sha256:dba1d1234a46fd1178a86f319fb111c99c3a245a720a157d54da87549b30a5c1
30943924541	DB(Nightly)	2026-08-04T19:34:47Z	schedule	guard-trip	det_master+det_old+db	DET_MASTER:opensuse_leap_16 suse-oval 2163 2480 319 2 14.8% 5.0% ;; DET_MASTER:opensuse_leap_16_kernel-default-base suse-oval 2045 2332 289 2 14.2% 5.0% ;; DET_OLD:opensuse_leap_16 suse-oval 2163 2480 319 2 14.8% 5.0% ;; DET_OLD:opensuse_leap_16_kernel-default-base suse-oval 2045 2332 289 2 14.2% 5.0% ;; DB:opensuse.leap:16.0 suse-oval 16.1% 0.0% 10.0%	sha256:b60a465046cc4878504a0c32e2b57e75c076b3b49603639696d46a5e2959f673
30965749552	DB	2026-08-05T01:13:23Z	schedule	guard-trip	det_master+det_old+db	DET_MASTER:opensuse_leap_16 suse-oval 2163 2480 319 2 14.8% 5.0% ;; DET_MASTER:opensuse_leap_16_kernel-default-base suse-oval 2045 2332 289 2 14.2% 5.0% ;; DET_OLD:opensuse_leap_16 suse-oval 2163 2480 319 2 14.8% 5.0% ;; DET_OLD:opensuse_leap_16_kernel-default-base suse-oval 2045 2332 289 2 14.2% 5.0% ;; DB:opensuse.leap:16.0 suse-oval 16.1% 0.0% 10.0%	sha256:9d7333cfbf8108302f6a99106ff0f5a67eda63cf64ce50260155b73941e4a1e9
31010267522	DB	2026-08-05T13:27:16Z	schedule	guard-trip	det_master+det_old	DET_MASTER:amazon_2_extra_kernel amazon 1582 1662 80 0 5.1% 5.0% ;; DET_OLD:amazon_2_extra_kernel amazon 1582 1662 80 0 5.1% 5.0%	sha256:500f75f5978f3719a93088e0a342c868e89dce363f2f41f2d5eec9065f0b5759
31037916162	DB	2026-08-05T19:06:55Z	schedule	guard-trip	det_master+det_old	DET_MASTER:amazon_2_extra_kernel amazon 1582 1662 80 0 5.1% 5.0% ;; DET_OLD:amazon_2_extra_kernel amazon 1582 1662 80 0 5.1% 5.0%	sha256:8fbe8e914a39b53aedd4b4737a14e9a3ccba47b41300b2dcdd8e43b37b09cc0f
31039404974	DB(Nightly)	2026-08-05T19:26:20Z	schedule	guard-trip	det_master+det_old	DET_MASTER:amazon_2_extra_kernel amazon 1582 1662 80 0 5.1% 5.0% ;; DET_OLD:amazon_2_extra_kernel amazon 1582 1662 80 0 5.1% 5.0%	sha256:e77be56731a07419e590398d68d9bc58f88844779d56864dee813a85a6e0cb42
31083666812	DB	2026-08-06T08:08:21Z	schedule	guard-trip	db	DB:microsoft microsoft-msuc 0.0% 211.3% 35.0%	sha256:b98e112f97dd703d14426b3b40613f3215c8febd2c86eb6a495a752dcc6ec97c
